467600.0 7221050.0 318.0
467700.0 7221050.0 314.0
467800.0 7221050.0 303.0
467900.0 7221050.0 293.0
468000.0 7221050.0 279.0
468100.0 7221050.0 271.0
468200.0 7221050.0 264.0
468300.0 7221050.0 264.0
468400.0 7221050.0 275.0
468500.0 7221050.0 294.0
468600.0 7221050.0 314.0
468700.0 7221050.0 335.0
468800.0 7221050.0 357.0
468900.0 7221050.0 375.0
469000.0 7221050.0 398.0
469100.0 7221050.0 419.0
469200.0 7221050.0 446.0
469300.0 7221050.0 463.0
469400.0 7221050.0 483.0
469500.0 7221050.0 497.0
469600.0 7221050.0 506.0
469700.0 7221050.0 509.0
469800.0 7221050.0 505.0
469900.0 7221050.0 500.0
470000.0 7221050.0 495.0
470100.0 7221050.0 492.0
470200.0 7221050.0 491.0
470300.0 7221050.0 486.0
470400.0 7221050.0 479.0
470500.0 7221050.0 472.0
470600.0 7221050.0 463.0
470700.0 7221050.0 449.0
470800.0 7221050.0 432.0
470900.0 7221050.0 409.0
471000.0 7221050.0 391.0
471100.0 7221050.0 371.0
471200.0 7221050.0 352.0
471300.0 7221050.0 352.0
471400.0 7221050.0 353.0
471500.0 7221050.0 351.0
471600.0 7221050.0 347.0
471700.0 7221050.0 337.0
471800.0 7221050.0 326.0
471900.0 7221050.0 314.0
472000.0 7221050.0 306.0
472100.0 7221050.0 302.0
472200.0 7221050.0 298.0
472300.0 7221050.0 307.0
472400.0 7221050.0 330.0
472500.0 7221050.0 349.0
472600.0 7221050.0 378.0
472700.0 7221050.0 398.0
472800.0 7221050.0 410.0
472900.0 7221050.0 416.0
473000.0 7221050.0 412.0
473100.0 7221050.0 398.0
473200.0 7221050.0 382.0
473300.0 7221050.0 375.0
473400.0 7221050.0 375.0
473500.0 7221050.0 370.0
473600.0 7221050.0 365.0
473700.0 7221050.0 362.0
473800.0 7221050.0 347.0
473900.0 7221050.0 320.0
474000.0 7221050.0 302.0
474100.0 7221050.0 282.0
474200.0 7221050.0 254.0
474300.0 7221050.0 214.0
474400.0 7221050.0 194.0
474500.0 7221050.0 188.0
474600.0 7221050.0 185.0
474700.0 7221050.0 186.0
474800.0 7221050.0 188.0
474900.0 7221050.0 190.0
475000.0 7221050.0 192.0
475100.0 7221050.0 193.0
475200.0 7221050.0 196.0
475300.0 7221050.0 195.0
475400.0 7221050.0 195.0
475500.0 7221050.0 196.0
475600.0 7221050.0 196.0
475700.0 7221050.0 196.0
475800.0 7221050.0 196.0
475900.0 7221050.0 199.0
476000.0 7221050.0 199.0
476100.0 7221050.0 198.0
476200.0 7221050.0 200.0
476300.0 7221050.0 202.0
476400.0 7221050.0 202.0
476500.0 7221050.0 202.0
476600.0 7221050.0 204.0
476700.0 7221050.0 205.0
476800.0 7221050.0 205.0
476900.0 7221050.0 210.0
477000.0 7221050.0 223.0
477100.0 7221050.0 235.0
477200.0 7221050.0 245.0
477300.0 7221050.0 258.0
477400.0 7221050.0 273.0
477500.0 7221050.0 287.0
477600.0 7221050.0 302.0
477700.0 7221050.0 316.0
477800.0 7221050.0 332.0
477900.0 7221050.0 347.0
478000.0 7221050.0 359.0
478100.0 7221050.0 371.0
478200.0 7221050.0 376.0
478300.0 7221050.0 373.0
478400.0 7221050.0 370.0
478500.0 7221050.0 366.0
478600.0 7221050.0 363.0
478700.0 7221050.0 370.0
478800.0 7221050.0 377.0
478900.0 7221050.0 383.0
479000.0 7221050.0 394.0
479100.0 7221050.0 405.0
479200.0 7221050.0 418.0
479300.0 7221050.0 426.0
479400.0 7221050.0 440.0
479500.0 7221050.0 450.0
479600.0 7221050.0 459.0
479700.0 7221050.0 467.0
479800.0 7221050.0 470.0
479900.0 7221050.0 467.0
480000.0 7221050.0 465.0
480100.0 7221050.0 464.0
480200.0 7221050.0 459.0
480300.0 7221050.0 454.0
480400.0 7221050.0 442.0
480500.0 7221050.0 435.0
480600.0 7221050.0 429.0
480700.0 7221050.0 417.0
480800.0 7221050.0 405.0
480900.0 7221050.0 391.0
481000.0 7221050.0 374.0
481100.0 7221050.0 357.0
481200.0 7221050.0 339.0
481300.0 7221050.0 324.0
481400.0 7221050.0 308.0
481500.0 7221050.0 291.0
481600.0 7221050.0 310.0
481700.0 7221050.0 334.0
481800.0 7221050.0 356.0
481900.0 7221050.0 374.0
482000.0 7221050.0 384.0
482100.0 7221050.0 387.0
482200.0 7221050.0 384.0
482300.0 7221050.0 378.0
482400.0 7221050.0 372.0
482500.0 7221050.0 369.0
482600.0 7221050.0 363.0
482700.0 7221050.0 353.0
482800.0 7221050.0 346.0
482900.0 7221050.0 344.0
483000.0 7221050.0 344.0
483100.0 7221050.0 345.0
483200.0 7221050.0 345.0
483300.0 7221050.0 343.0
483400.0 7221050.0 338.0
483500.0 7221050.0 331.0
483600.0 7221050.0 325.0
483700.0 7221050.0 332.0
483800.0 7221050.0 344.0
483900.0 7221050.0 357.0
484000.0 7221050.0 375.0
484100.0 7221050.0 390.0
484200.0 7221050.0 407.0
484300.0 7221050.0 428.0
484400.0 7221050.0 447.0
484500.0 7221050.0 468.0
484600.0 7221050.0 493.0
484700.0 7221050.0 513.0
484800.0 7221050.0 528.0
484900.0 7221050.0 535.0
485000.0 7221050.0 520.0
467600.0 7221150.0 320.0
467700.0 7221150.0 320.0
467800.0 7221150.0 313.0
467900.0 7221150.0 305.0
468000.0 7221150.0 294.0
468100.0 7221150.0 284.0
468200.0 7221150.0 280.0
468300.0 7221150.0 275.0
468400.0 7221150.0 279.0
468500.0 7221150.0 289.0
468600.0 7221150.0 309.0
468700.0 7221150.0 332.0
468800.0 7221150.0 352.0
468900.0 7221150.0 376.0
469000.0 7221150.0 398.0
469100.0 7221150.0 419.0
469200.0 7221150.0 443.0
469300.0 7221150.0 463.0
469400.0 7221150.0 479.0
469500.0 7221150.0 495.0
469600.0 7221150.0 511.0
469700.0 7221150.0 523.0
469800.0 7221150.0 521.0
469900.0 7221150.0 520.0
470000.0 7221150.0 516.0
470100.0 7221150.0 514.0
470200.0 7221150.0 510.0
470300.0 7221150.0 505.0
470400.0 7221150.0 496.0
470500.0 7221150.0 491.0
470600.0 7221150.0 478.0
470700.0 7221150.0 463.0
470800.0 7221150.0 444.0
470900.0 7221150.0 425.0
471000.0 7221150.0 404.0
471100.0 7221150.0 378.0
471200.0 7221150.0 367.0
471300.0 7221150.0 369.0
471400.0 7221150.0 369.0
471500.0 7221150.0 364.0
471600.0 7221150.0 358.0
471700.0 7221150.0 350.0
471800.0 7221150.0 343.0
471900.0 7221150.0 332.0
472000.0 7221150.0 323.0
472100.0 7221150.0 320.0
472200.0 7221150.0 312.0
472300.0 7221150.0 317.0
472400.0 7221150.0 339.0
472500.0 7221150.0 360.0
472600.0 7221150.0 382.0
472700.0 7221150.0 407.0
472800.0 7221150.0 423.0
472900.0 7221150.0 435.0
473000.0 7221150.0 438.0
473100.0 7221150.0 426.0
473200.0 7221150.0 407.0
473300.0 7221150.0 399.0
473400.0 7221150.0 405.0
473500.0 7221150.0 395.0
473600.0 7221150.0 393.0
473700.0 7221150.0 385.0
473800.0 7221150.0 369.0
473900.0 7221150.0 344.0
474000.0 7221150.0 320.0
474100.0 7221150.0 294.0
474200.0 7221150.0 271.0
474300.0 7221150.0 242.0
474400.0 7221150.0 209.0
474500.0 7221150.0 194.0
474600.0 7221150.0 185.0
474700.0 7221150.0 186.0
474800.0 7221150.0 187.0
474900.0 7221150.0 190.0
475000.0 7221150.0 191.0
475100.0 7221150.0 191.0
475200.0 7221150.0 192.0
475300.0 7221150.0 193.0
475400.0 7221150.0 195.0
475500.0 7221150.0 196.0
475600.0 7221150.0 200.0
475700.0 7221150.0 198.0
475800.0 7221150.0 197.0
475900.0 7221150.0 197.0
476000.0 7221150.0 197.0
476100.0 7221150.0 199.0
476200.0 7221150.0 199.0
476300.0 7221150.0 201.0
476400.0 7221150.0 200.0
476500.0 7221150.0 201.0
476600.0 7221150.0 202.0
476700.0 7221150.0 203.0
476800.0 7221150.0 205.0
476900.0 7221150.0 215.0
477000.0 7221150.0 226.0
477100.0 7221150.0 238.0
477200.0 7221150.0 249.0
477300.0 7221150.0 260.0
477400.0 7221150.0 275.0
477500.0 7221150.0 293.0
477600.0 7221150.0 309.0
477700.0 7221150.0 325.0
477800.0 7221150.0 341.0
477900.0 7221150.0 355.0
478000.0 7221150.0 368.0
478100.0 7221150.0 384.0
478200.0 7221150.0 393.0
478300.0 7221150.0 391.0
478400.0 7221150.0 388.0
478500.0 7221150.0 387.0
478600.0 7221150.0 386.0
478700.0 7221150.0 391.0
478800.0 7221150.0 397.0
478900.0 7221150.0 405.0
479000.0 7221150.0 412.0
479100.0 7221150.0 425.0
479200.0 7221150.0 436.0
479300.0 7221150.0 445.0
479400.0 7221150.0 458.0
479500.0 7221150.0 467.0
479600.0 7221150.0 477.0
479700.0 7221150.0 480.0
479800.0 7221150.0 482.0
479900.0 7221150.0 475.0
480000.0 7221150.0 467.0
480100.0 7221150.0 462.0
480200.0 7221150.0 454.0
480300.0 7221150.0 445.0
480400.0 7221150.0 434.0
480500.0 7221150.0 426.0
480600.0 7221150.0 416.0
480700.0 7221150.0 405.0
480800.0 7221150.0 396.0
480900.0 7221150.0 385.0
481000.0 7221150.0 373.0
481100.0 7221150.0 357.0
481200.0 7221150.0 341.0
481300.0 7221150.0 325.0
481400.0 7221150.0 310.0
481500.0 7221150.0 293.0
481600.0 7221150.0 303.0
481700.0 7221150.0 329.0
481800.0 7221150.0 349.0
481900.0 7221150.0 365.0
482000.0 7221150.0 372.0
482100.0 7221150.0 373.0
482200.0 7221150.0 369.0
482300.0 7221150.0 357.0
482400.0 7221150.0 348.0
482500.0 7221150.0 341.0
482600.0 7221150.0 336.0
482700.0 7221150.0 329.0
482800.0 7221150.0 325.0
482900.0 7221150.0 323.0
483000.0 7221150.0 327.0
483100.0 7221150.0 330.0
483200.0 7221150.0 328.0
483300.0 7221150.0 325.0
483400.0 7221150.0 320.0
483500.0 7221150.0 325.0
483600.0 7221150.0 333.0
